date,event,group,value
2013-02-01,battle,RS,0
2013-02-01,barral_bomb,RS,0
2013-02-01,shelling,RS,0
2013-02-01,chemical,RS,0
2013-02-01,massacre,YPG,0
2013-02-01,air_strike,YPG,0
2013-02-01,battle,YPG,0
2013-02-01,barral_bomb,YPG,0
2013-02-01,shelling,YPG,0
2013-02-01,chemical,YPG,0
2013-02-01,massacre,HZB,0
2013-02-01,air_strike,HZB,0
2013-02-01,battle,HZB,0
2013-02-01,barral_bomb,HZB,0
2013-02-01,shelling,HZB,0
2013-02-01,chemical,HZB,0
2013-02-01,massacre,ASS,17
2013-02-01,air_strike,ASS,18
2013-02-01,battle,ASS,5
2013-02-01,barral_bomb,ASS,1
2013-02-01,shelling,ASS,26
2013-02-01,chemical,ASS,0
2013-03-01,massacre,IS,0
2013-03-01,air_strike,IS,0
2013-03-01,battle,IS,0
2013-03-01,barral_bomb,IS,0
2013-03-01,shelling,IS,0
2013-03-01,chemical,IS,0
2013-03-01,massacre,IC,0
2013-03-01,air_strike,IC,0
2013-03-01,battle,IC,0
2013-03-01,barral_bomb,IC,0
2013-03-01,shelling,IC,0
2013-03-01,chemical,IC,0
2013-03-01,massacre,RS,0
2013-03-01,air_strike,RS,0
2013-03-01,battle,RS,0
2013-03-01,barral_bomb,RS,0
2013-03-01,shelling,RS,0
2013-03-01,chemical,RS,0
2013-03-01,massacre,YPG,0
2013-03-01,air_strike,YPG,0
2013-03-01,battle,YPG,0
2013-03-01,barral_bomb,YPG,0
2013-03-01,shelling,YPG,0
2013-03-01,chemical,YPG,0
2013-03-01,massacre,HZB,0
2013-03-01,air_strike,HZB,0
2013-03-01,battle,HZB,0
2013-03-01,barral_bomb,HZB,0
2013-03-01,shelling,HZB,0
2013-03-01,chemical,HZB,0
2013-03-01,massacre,ASS,9
2013-03-01,air_strike,ASS,9
2013-03-01,battle,ASS,2
2013-03-01,barral_bomb,ASS,0
2013-03-01,shelling,ASS,17
2013-03-01,chemical,ASS,5
2013-04-01,massacre,IS,0
2013-04-01,air_strike,IS,0
2013-04-01,battle,IS,0
2013-04-01,barral_bomb,IS,0
2013-04-01,shelling,IS,0
2013-04-01,chemical,IS,0
2013-04-01,massacre,IC,0
2013-04-01,air_strike,IC,0
2013-04-01,battle,IC,0
2013-04-01,barral_bomb,IC,0
2013-04-01,shelling,IC,0
2013-04-01,chemical,IC,0
2013-04-01,massacre,RS,0
2013-04-01,air_strike,RS,1
2013-04-01,battle,RS,0
2013-04-01,barral_bomb,RS,0
2013-04-01,shelling,RS,0
2013-04-01,chemical,RS,0
2013-04-01,massacre,YPG,0
2013-04-01,air_strike,YPG,0
2013-04-01,battle,YPG,0
2013-04-01,barral_bomb,YPG,0
2013-04-01,shelling,YPG,0
2013-04-01,chemical,YPG,0
2013-04-01,massacre,HZB,0
2013-04-01,air_strike,HZB,0
2013-04-01,battle,HZB,0
2013-04-01,barral_bomb,HZB,0
2013-04-01,shelling,HZB,0
2013-04-01,chemical,HZB,0
2013-04-01,massacre,ASS,14
2013-04-01,air_strike,ASS,11
2013-04-01,battle,ASS,2
2013-04-01,barral_bomb,ASS,3
2013-04-01,shelling,ASS,20
2013-04-01,chemical,ASS,5
2013-05-01,massacre,IS,0
2013-05-01,air_strike,IS,0
2013-05-01,battle,IS,0
2013-05-01,barral_bomb,IS,0
2013-05-01,shelling,IS,0
2013-05-01,chemical,IS,0
2013-05-01,massacre,IC,0
2013-05-01,air_strike,IC,0
2013-05-01,battle,IC,0
2013-05-01,barral_bomb,IC,0
2013-05-01,shelling,IC,0
2013-05-01,chemical,IC,0
2013-05-01,massacre,RS,0
2013-05-01,air_strike,RS,0
2013-05-01,battle,RS,0
2013-05-01,barral_bomb,RS,0
2013-05-01,shelling,RS,1
2013-05-01,chemical,RS,1
2013-05-01,massacre,YPG,0
2013-05-01,air_strike,YPG,0
2013-05-01,battle,YPG,0
2013-05-01,barral_bomb,YPG,0
2013-05-01,shelling,YPG,0
2013-05-01,chemical,YPG,0
2013-05-01,massacre,HZB,0
2013-05-01,air_strike,HZB,1
2013-05-01,battle,HZB,0
2013-05-01,barral_bomb,HZB,0
2013-05-01,shelling,HZB,2
2013-05-01,chemical,HZB,1
2013-05-01,massacre,ASS,17
2013-05-01,air_strike,ASS,5
2013-05-01,battle,ASS,2
2013-05-01,barral_bomb,ASS,1
2013-05-01,shelling,ASS,16
2013-05-01,chemical,ASS,5
2013-06-01,massacre,IS,0
2013-06-01,air_strike,IS,0
2013-06-01,battle,IS,0
2013-06-01,barral_bomb,IS,0
2013-06-01,shelling,IS,0
2013-06-01,chemical,IS,0
2013-06-01,massacre,IC,0
2013-06-01,air_strike,IC,0
2013-06-01,battle,IC,0
2013-06-01,barral_bomb,IC,0
2013-06-01,shelling,IC,0
2013-06-01,chemical,IC,0
2013-06-01,massacre,RS,0
2013-06-01,air_strike,RS,0
2013-06-01,battle,RS,0
2013-06-01,barral_bomb,RS,0
2013-06-01,shelling,RS,0
2013-06-01,chemical,RS,0
2013-06-01,massacre,YPG,0
2013-06-01,air_strike,YPG,0
2013-06-01,battle,YPG,0
2013-06-01,barral_bomb,YPG,0
2013-06-01,shelling,YPG,0
2013-06-01,chemical,YPG,0
2013-06-01,massacre,HZB,0
2013-06-01,air_strike,HZB,2
2013-06-01,battle,HZB,5
2013-06-01,barral_bomb,HZB,1
2013-06-01,shelling,HZB,8
2013-06-01,chemical,HZB,2
2013-06-01,massacre,ASS,7
2013-06-01,air_strike,ASS,6
2013-06-01,battle,ASS,3
2013-06-01,barral_bomb,ASS,3
2013-06-01,shelling,ASS,38
2013-06-01,chemical,ASS,7
2013-07-01,massacre,IS,0
2013-07-01,air_strike,IS,0
2013-07-01,battle,IS,0
2013-07-01,barral_bomb,IS,0
2013-07-01,shelling,IS,0
2013-07-01,chemical,IS,0
2013-07-01,massacre,IC,0
2013-07-01,air_strike,IC,0
2013-07-01,battle,IC,0
2013-07-01,barral_bomb,IC,0
2013-07-01,shelling,IC,0
2013-07-01,chemical,IC,0
2013-07-01,massacre,RS,0
2013-07-01,air_strike,RS,0
2013-07-01,battle,RS,0
2013-07-01,barral_bomb,RS,0
2013-07-01,shelling,RS,0
2013-07-01,chemical,RS,0
2013-07-01,massacre,YPG,0
2013-07-01,air_strike,YPG,0
2013-07-01,battle,YPG,0
2013-07-01,barral_bomb,YPG,0
2013-07-01,shelling,YPG,0
2013-07-01,chemical,YPG,0
2013-07-01,massacre,HZB,0
2013-07-01,air_strike,HZB,1
2013-07-01,battle,HZB,1
2013-07-01,barral_bomb,HZB,0
2013-07-01,shelling,HZB,3
2013-07-01,chemical,HZB,0
2013-07-01,massacre,ASS,8
2013-07-01,air_strike,ASS,5
2013-07-01,battle,ASS,1
2013-07-01,barral_bomb,ASS,5
2013-07-01,shelling,ASS,7
2013-07-01,chemical,ASS,9
2013-08-01,massacre,IS,0
2013-08-01,air_strike,IS,0
2013-08-01,battle,IS,0
2013-08-01,barral_bomb,IS,0
2013-08-01,shelling,IS,0
2013-08-01,chemical,IS,0
2013-08-01,massacre,IC,0
2013-08-01,air_strike,IC,0
2013-08-01,battle,IC,0
2013-08-01,barral_bomb,IC,0
2013-08-01,shelling,IC,0
2013-08-01,chemical,IC,0
2013-08-01,massacre,RS,1
2013-08-01,air_strike,RS,0
2013-08-01,battle,RS,0
2013-08-01,barral_bomb,RS,0
2013-08-01,shelling,RS,1
2013-08-01,chemical,RS,2
2013-08-01,massacre,YPG,0
2013-08-01,air_strike,YPG,0
2013-08-01,battle,YPG,0
2013-08-01,barral_bomb,YPG,0
2013-08-01,shelling,YPG,0
2013-08-01,chemical,YPG,0
2013-08-01,massacre,HZB,0
2013-08-01,air_strike,HZB,0
2013-08-01,battle,HZB,0
2013-08-01,barral_bomb,HZB,0
2013-08-01,shelling,HZB,0
2013-08-01,chemical,HZB,1
2013-08-01,massacre,ASS,15
2013-08-01,air_strike,ASS,6
2013-08-01,battle,ASS,1
2013-08-01,barral_bomb,ASS,2
2013-08-01,shelling,ASS,8
2013-08-01,chemical,ASS,34
2013-09-01,massacre,IS,0
2013-09-01,air_strike,IS,0
2013-09-01,battle,IS,0
2013-09-01,barral_bomb,IS,0
2013-09-01,shelling,IS,0
2013-09-01,chemical,IS,0
2013-09-01,massacre,IC,0
2013-09-01,air_strike,IC,0
2013-09-01,battle,IC,0
2013-09-01,barral_bomb,IC,0
2013-09-01,shelling,IC,0
2013-09-01,chemical,IC,0
2013-09-01,massacre,RS,0
2013-09-01,air_strike,RS,0
2013-09-01,battle,RS,0
2013-09-01,barral_bomb,RS,0
2013-09-01,shelling,RS,0
2013-09-01,chemical,RS,8
2013-09-01,massacre,YPG,0
2013-09-01,air_strike,YPG,0
2013-09-01,battle,YPG,0
2013-09-01,barral_bomb,YPG,0
2013-09-01,shelling,YPG,0
2013-09-01,chemical,YPG,0
2013-09-01,massacre,HZB,0
2013-09-01,air_strike,HZB,1
2013-09-01,battle,HZB,0
2013-09-01,barral_bomb,HZB,0
2013-09-01,shelling,HZB,1
2013-09-01,chemical,HZB,1
2013-09-01,massacre,ASS,5
2013-09-01,air_strike,ASS,10
2013-09-01,battle,ASS,0
2013-09-01,barral_bomb,ASS,1
2013-09-01,shelling,ASS,13
2013-09-01,chemical,ASS,26
2013-10-01,massacre,IS,0
2013-10-01,air_strike,IS,0
2013-10-01,battle,IS,0
2013-10-01,barral_bomb,IS,0
2013-10-01,shelling,IS,0
2013-10-01,chemical,IS,0
2013-10-01,massacre,IC,0
2013-10-01,air_strike,IC,0
2013-10-01,battle,IC,0
2013-10-01,barral_bomb,IC,0
2013-10-01,shelling,IC,0
2013-10-01,chemical,IC,0
2013-10-01,massacre,RS,0
2013-10-01,air_strike,RS,0
2013-10-01,battle,RS,0
2013-10-01,barral_bomb,RS,0
2013-10-01,shelling,RS,1
2013-10-01,chemical,RS,0
2013-10-01,massacre,YPG,0
2013-10-01,air_strike,YPG,0
2013-10-01,battle,YPG,0
2013-10-01,barral_bomb,YPG,0
2013-10-01,shelling,YPG,0
2013-10-01,chemical,YPG,0
2013-10-01,massacre,HZB,0
2013-10-01,air_strike,HZB,0
2013-10-01,battle,HZB,0
2013-10-01,barral_bomb,HZB,0
2013-10-01,shelling,HZB,0
2013-10-01,chemical,HZB,0
2013-10-01,massacre,ASS,3
2013-10-01,air_strike,ASS,3
2013-10-01,battle,ASS,0
2013-10-01,barral_bomb,ASS,2
2013-10-01,shelling,ASS,3
2013-10-01,chemical,ASS,2
2013-11-01,massacre,IS,0
2013-11-01,air_strike,IS,0
2013-11-01,battle,IS,0
2013-11-01,barral_bomb,IS,0
2013-11-01,shelling,IS,0
2013-11-01,chemical,IS,0
2013-11-01,massacre,IC,0
2013-11-01,air_strike,IC,0
2013-11-01,battle,IC,0
2013-11-01,barral_bomb,IC,0
2013-11-01,shelling,IC,0
2013-11-01,chemical,IC,0
2013-11-01,massacre,RS,0
2013-11-01,air_strike,RS,0
2013-11-01,battle,RS,0
2013-11-01,barral_bomb,RS,0
2013-11-01,shelling,RS,0
2013-11-01,chemical,RS,0
2013-11-01,massacre,YPG,0
2013-11-01,air_strike,YPG,0
2013-11-01,battle,YPG,0
2013-11-01,barral_bomb,YPG,0
2013-11-01,shelling,YPG,0
2013-11-01,chemical,YPG,0
2013-11-01,massacre,HZB,0
2013-11-01,air_strike,HZB,0
2013-11-01,battle,HZB,0
2013-11-01,barral_bomb,HZB,1
2013-11-01,shelling,HZB,0
2013-11-01,chemical,HZB,0
2013-11-01,massacre,ASS,5
2013-11-01,air_strike,ASS,3
2013-11-01,battle,ASS,0
2013-11-01,barral_bomb,ASS,0
2013-11-01,shelling,ASS,5
2013-11-01,chemical,ASS,0
2013-12-01,massacre,IS,0
2013-12-01,air_strike,IS,0
2013-12-01,battle,IS,0
2013-12-01,barral_bomb,IS,0
2013-12-01,shelling,IS,0
2013-12-01,chemical,IS,0
2013-12-01,massacre,IC,0
2013-12-01,air_strike,IC,0
2013-12-01,battle,IC,0
2013-12-01,barral_bomb,IC,0
2013-12-01,shelling,IC,0
2013-12-01,chemical,IC,0
2013-12-01,massacre,RS,0
2013-12-01,air_strike,RS,0
2013-12-01,battle,RS,0
2013-12-01,barral_bomb,RS,0
2013-12-01,shelling,RS,0
2013-12-01,chemical,RS,0
2013-12-01,massacre,YPG,0
2013-12-01,air_strike,YPG,0
2013-12-01,battle,YPG,0
2013-12-01,barral_bomb,YPG,0
2013-12-01,shelling,YPG,0
2013-12-01,chemical,YPG,0
2013-12-01,massacre,HZB,0
2013-12-01,air_strike,HZB,0
2013-12-01,battle,HZB,2
2013-12-01,barral_bomb,HZB,0
2013-12-01,shelling,HZB,0
2013-12-01,chemical,HZB,0
2013-12-01,massacre,ASS,6
2013-12-01,air_strike,ASS,2
2013-12-01,battle,ASS,2
2013-12-01,barral_bomb,ASS,0
2013-12-01,shelling,ASS,4
2013-12-01,chemical,ASS,0
2014-01-01,massacre,IS,1
2014-01-01,air_strike,IS,0
2014-01-01,battle,IS,0
2014-01-01,barral_bomb,IS,0
2014-01-01,shelling,IS,0
2014-01-01,chemical,IS,0
2014-01-01,massacre,IC,0
2014-01-01,air_strike,IC,0
2014-01-01,battle,IC,0
2014-01-01,barral_bomb,IC,0
2014-01-01,shelling,IC,0
2014-01-01,chemical,IC,0
2014-01-01,massacre,RS,0
2014-01-01,air_strike,RS,1
2014-01-01,battle,RS,0
2014-01-01,barral_bomb,RS,1
2014-01-01,shelling,RS,1
2014-01-01,chemical,RS,1
2014-01-01,massacre,YPG,0
2014-01-01,air_strike,YPG,0
2014-01-01,battle,YPG,0
2014-01-01,barral_bomb,YPG,0
2014-01-01,shelling,YPG,0
2014-01-01,chemical,YPG,0
2014-01-01,massacre,HZB,1
2014-01-01,air_strike,HZB,1
2014-01-01,battle,HZB,0
2014-01-01,barral_bomb,HZB,0
2014-01-01,shelling,HZB,0
2014-01-01,chemical,HZB,0
2014-01-01,massacre,ASS,20
2014-01-01,air_strike,ASS,7
2014-01-01,battle,ASS,1
2014-01-01,barral_bomb,ASS,4
2014-01-01,shelling,ASS,36
2014-01-01,chemical,ASS,5
2014-02-01,massacre,IS,0
2014-02-01,air_strike,IS,0
2014-02-01,battle,IS,0
2014-02-01,barral_bomb,IS,0
2014-02-01,shelling,IS,0
2014-02-01,chemical,IS,0
2014-02-01,massacre,IC,0
2014-02-01,air_strike,IC,0
2014-02-01,battle,IC,0
2014-02-01,barral_bomb,IC,0
2014-02-01,shelling,IC,0
2014-02-01,chemical,IC,0
2014-02-01,massacre,RS,0
2014-02-01,air_strike,RS,0
2014-02-01,battle,RS,0
2014-02-01,barral_bomb,RS,0
2014-02-01,shelling,RS,0
2014-02-01,chemical,RS,0
2014-02-01,massacre,YPG,0
2014-02-01,air_strike,YPG,0
2014-02-01,battle,YPG,0
2014-02-01,barral_bomb,YPG,0
2014-02-01,shelling,YPG,0
2014-02-01,chemical,YPG,0
2014-02-01,massacre,HZB,1
2014-02-01,air_strike,HZB,1
2014-02-01,battle,HZB,0
2014-02-01,barral_bomb,HZB,0
2014-02-01,shelling,HZB,0
2014-02-01,chemical,HZB,0
2014-02-01,massacre,ASS,2
2014-02-01,air_strike,ASS,5
2014-02-01,battle,ASS,1
2014-02-01,barral_bomb,ASS,1
2014-02-01,shelling,ASS,11
2014-02-01,chemical,ASS,0
2014-03-01,massacre,IS,0
2014-03-01,air_strike,IS,0
2014-03-01,battle,IS,0
2014-03-01,barral_bomb,IS,0
2014-03-01,shelling,IS,0
2014-03-01,chemical,IS,0
2014-03-01,massacre,IC,0
2014-03-01,air_strike,IC,0
2014-03-01,battle,IC,0
2014-03-01,barral_bomb,IC,0
2014-03-01,shelling,IC,0
2014-03-01,chemical,IC,0
2014-03-01,massacre,RS,0
2014-03-01,air_strike,RS,0
2014-03-01,battle,RS,0
2014-03-01,barral_bomb,RS,0
2014-03-01,shelling,RS,0
2014-03-01,chemical,RS,0
2014-03-01,massacre,YPG,0
2014-03-01,air_strike,YPG,0
2014-03-01,battle,YPG,0
2014-03-01,barral_bomb,YPG,0
2014-03-01,shelling,YPG,0
2014-03-01,chemical,YPG,0
2014-03-01,massacre,HZB,1
2014-03-01,air_strike,HZB,0
2014-03-01,battle,HZB,0
2014-03-01,barral_bomb,HZB,0
2014-03-01,shelling,HZB,0
2014-03-01,chemical,HZB,0
2014-03-01,massacre,ASS,9
2014-03-01,air_strike,ASS,11
2014-03-01,battle,ASS,1
2014-03-01,barral_bomb,ASS,2
2014-03-01,shelling,ASS,27
2014-03-01,chemical,ASS,1
2014-04-01,massacre,IS,0
2014-04-01,air_strike,IS,0
2014-04-01,battle,IS,0
2014-04-01,barral_bomb,IS,0
2014-04-01,shelling,IS,0
2014-04-01,chemical,IS,0
2014-04-01,massacre,IC,0
2014-04-01,air_strike,IC,0
2014-04-01,battle,IC,0
2014-04-01,barral_bomb,IC,0
2014-04-01,shelling,IC,0
2014-04-01,chemical,IC,0
2014-04-01,massacre,RS,0
2014-04-01,air_strike,RS,0
2014-04-01,battle,RS,0
2014-04-01,barral_bomb,RS,0
2014-04-01,shelling,RS,0
2014-04-01,chemical,RS,0
2014-04-01,massacre,YPG,0
2014-04-01,air_strike,YPG,0
2014-04-01,battle,YPG,0
2014-04-01,barral_bomb,YPG,0
2014-04-01,shelling,YPG,0
2014-04-01,chemical,YPG,0
2014-04-01,massacre,HZB,0
2014-04-01,air_strike,HZB,0
2014-04-01,battle,HZB,0
2014-04-01,barral_bomb,HZB,0
2014-04-01,shelling,HZB,0
2014-04-01,chemical,HZB,0
2014-04-01,massacre,ASS,7
2014-04-01,air_strike,ASS,10
2014-04-01,battle,ASS,1
2014-04-01,barral_bomb,ASS,5
2014-04-01,shelling,ASS,16
2014-04-01,chemical,ASS,5
2014-05-01,massacre,IS,0
2014-05-01,air_strike,IS,0
2014-05-01,battle,IS,0
2014-05-01,barral_bomb,IS,0
2014-05-01,shelling,IS,0
2014-05-01,chemical,IS,0
2014-05-01,massacre,IC,0
2014-05-01,air_strike,IC,0
2014-05-01,battle,IC,0
2014-05-01,barral_bomb,IC,0
2014-05-01,shelling,IC,0
2014-05-01,chemical,IC,0
2014-05-01,massacre,RS,0
2014-05-01,air_strike,RS,0
2014-05-01,battle,RS,0
2014-05-01,barral_bomb,RS,0
2014-05-01,shelling,RS,0
2014-05-01,chemical,RS,0
2014-05-01,massacre,YPG,0
2014-05-01,air_strike,YPG,0
2014-05-01,battle,YPG,0
2014-05-01,barral_bomb,YPG,0
2014-05-01,shelling,YPG,0
2014-05-01,chemical,YPG,0
2014-05-01,massacre,HZB,0
2014-05-01,air_strike,HZB,0
2014-05-01,battle,HZB,0
2014-05-01,barral_bomb,HZB,0
2014-05-01,shelling,HZB,1
2014-05-01,chemical,HZB,0
2014-05-01,massacre,ASS,4
2014-05-01,air_strike,ASS,10
2014-05-01,battle,ASS,1
2014-05-01,barral_bomb,ASS,2
2014-05-01,shelling,ASS,11
2014-05-01,chemical,ASS,2
2014-06-01,massacre,IS,0
2014-06-01,air_strike,IS,0
2014-06-01,battle,IS,0
2014-06-01,barral_bomb,IS,0
2014-06-01,shelling,IS,0
2014-06-01,chemical,IS,0
2014-06-01,massacre,IC,0
2014-06-01,air_strike,IC,0
2014-06-01,battle,IC,0
2014-06-01,barral_bomb,IC,0
2014-06-01,shelling,IC,0
2014-06-01,chemical,IC,0
2014-06-01,massacre,RS,0
2014-06-01,air_strike,RS,0
2014-06-01,battle,RS,0
2014-06-01,barral_bomb,RS,0
2014-06-01,shelling,RS,0
2014-06-01,chemical,RS,0
2014-06-01,massacre,YPG,0
2014-06-01,air_strike,YPG,0
2014-06-01,battle,YPG,0
2014-06-01,barral_bomb,YPG,0
2014-06-01,shelling,YPG,0
2014-06-01,chemical,YPG,0
2014-06-01,massacre,HZB,0
2014-06-01,air_strike,HZB,0
2014-06-01,battle,HZB,0
2014-06-01,barral_bomb,HZB,0
2014-06-01,shelling,HZB,1
2014-06-01,chemical,HZB,0
2014-06-01,massacre,ASS,5
2014-06-01,air_strike,ASS,7
2014-06-01,battle,ASS,0
2014-06-01,barral_bomb,ASS,1
2014-06-01,shelling,ASS,5
2014-06-01,chemical,ASS,0
2014-07-01,massacre,IS,0
2014-07-01,air_strike,IS,0
2014-07-01,battle,IS,0
2014-07-01,barral_bomb,IS,0
2014-07-01,shelling,IS,0
2014-07-01,chemical,IS,0
2014-07-01,massacre,IC,0
2014-07-01,air_strike,IC,0
2014-07-01,battle,IC,0
2014-07-01,barral_bomb,IC,0
2014-07-01,shelling,IC,0
2014-07-01,chemical,IC,0
2014-07-01,massacre,RS,0
2014-07-01,air_strike,RS,0
2014-07-01,battle,RS,0
2014-07-01,barral_bomb,RS,0
2014-07-01,shelling,RS,0
2014-07-01,chemical,RS,0
2014-07-01,massacre,YPG,0
2014-07-01,air_strike,YPG,0
2014-07-01,battle,YPG,0
2014-07-01,barral_bomb,YPG,0
2014-07-01,shelling,YPG,0
2014-07-01,chemical,YPG,0
2014-07-01,massacre,HZB,0
2014-07-01,air_strike,HZB,0
2014-07-01,battle,HZB,0
2014-07-01,barral_bomb,HZB,0
2014-07-01,shelling,HZB,0
2014-07-01,chemical,HZB,0
2014-07-01,massacre,ASS,3
2014-07-01,air_strike,ASS,1
2014-07-01,battle,ASS,1
2014-07-01,barral_bomb,ASS,0
2014-07-01,shelling,ASS,9
2014-07-01,chemical,ASS,0
2014-08-01,massacre,IS,0
2014-08-01,air_strike,IS,0
2014-08-01,battle,IS,0
2014-08-01,barral_bomb,IS,0
2014-08-01,shelling,IS,0
2014-08-01,chemical,IS,0
2014-08-01,massacre,IC,0
2014-08-01,air_strike,IC,0
2014-08-01,battle,IC,0
2014-08-01,barral_bomb,IC,0
2014-08-01,shelling,IC,0
2014-08-01,chemical,IC,0
2014-08-01,massacre,RS,0
2014-08-01,air_strike,RS,0
2014-08-01,battle,RS,0
2014-08-01,barral_bomb,RS,0
2014-08-01,shelling,RS,0
2014-08-01,chemical,RS,0
2014-08-01,massacre,YPG,0
2014-08-01,air_strike,YPG,0
2014-08-01,battle,YPG,0
2014-08-01,barral_bomb,YPG,0
2014-08-01,shelling,YPG,0
2014-08-01,chemical,YPG,0
2014-08-01,massacre,HZB,0
2014-08-01,air_strike,HZB,1
2014-08-01,battle,HZB,0
2014-08-01,barral_bomb,HZB,0
2014-08-01,shelling,HZB,1
2014-08-01,chemical,HZB,0
2014-08-01,massacre,ASS,1
2014-08-01,air_strike,ASS,6
2014-08-01,battle,ASS,1
2014-08-01,barral_bomb,ASS,1
2014-08-01,shelling,ASS,4
2014-08-01,chemical,ASS,0
2014-09-01,massacre,IS,0
2014-09-01,air_strike,IS,0
2014-09-01,battle,IS,0
2014-09-01,barral_bomb,IS,0
2014-09-01,shelling,IS,0
2014-09-01,chemical,IS,0
2014-09-01,massacre,IC,0
2014-09-01,air_strike,IC,0
2014-09-01,battle,IC,0
2014-09-01,barral_bomb,IC,0
2014-09-01,shelling,IC,0
2014-09-01,chemical,IC,0
2014-09-01,massacre,RS,0
2014-09-01,air_strike,RS,0
2014-09-01,battle,RS,0
2014-09-01,barral_bomb,RS,0
2014-09-01,shelling,RS,0
2014-09-01,chemical,RS,0
2014-09-01,massacre,YPG,0
2014-09-01,air_strike,YPG,0
2014-09-01,battle,YPG,0
2014-09-01,barral_bomb,YPG,0
2014-09-01,shelling,YPG,0
2014-09-01,chemical,YPG,0
2014-09-01,massacre,HZB,0
2014-09-01,air_strike,HZB,0
2014-09-01,battle,HZB,0
2014-09-01,barral_bomb,HZB,0
2014-09-01,shelling,HZB,0
2014-09-01,chemical,HZB,0
2014-09-01,massacre,ASS,0
2014-09-01,air_strike,ASS,0
2014-09-01,battle,ASS,0
2014-09-01,barral_bomb,ASS,0
2014-09-01,shelling,ASS,0
2014-09-01,chemical,ASS,0
2014-10-01,massacre,IS,0
2014-10-01,air_strike,IS,0
2014-10-01,battle,IS,0
2014-10-01,barral_bomb,IS,0
2014-10-01,shelling,IS,0
2014-10-01,chemical,IS,0
2014-10-01,massacre,IC,0
2014-10-01,air_strike,IC,0
2014-10-01,battle,IC,0
2014-10-01,barral_bomb,IC,0
2014-10-01,shelling,IC,0
2014-10-01,chemical,IC,0
2014-10-01,massacre,RS,0
2014-10-01,air_strike,RS,0
2014-10-01,battle,RS,0
2014-10-01,barral_bomb,RS,0
2014-10-01,shelling,RS,0
2014-10-01,chemical,RS,0
2014-10-01,massacre,YPG,0
2014-10-01,air_strike,YPG,0
2014-10-01,battle,YPG,0
2014-10-01,barral_bomb,YPG,0
2014-10-01,shelling,YPG,0
2014-10-01,chemical,YPG,0
2014-10-01,massacre,HZB,0
2014-10-01,air_strike,HZB,0
2014-10-01,battle,HZB,0
2014-10-01,barral_bomb,HZB,0
2014-10-01,shelling,HZB,0
2014-10-01,chemical,HZB,0
2014-10-01,massacre,ASS,0
2014-10-01,air_strike,ASS,0
2014-10-01,battle,ASS,0
2014-10-01,barral_bomb,ASS,0
2014-10-01,shelling,ASS,0
2014-10-01,chemical,ASS,0
2014-11-01,massacre,IS,0
2014-11-01,air_strike,IS,0
2014-11-01,battle,IS,0
2014-11-01,barral_bomb,IS,0
2014-11-01,shelling,IS,0
2014-11-01,chemical,IS,0
2014-11-01,massacre,IC,0
2014-11-01,air_strike,IC,0
2014-11-01,battle,IC,0
2014-11-01,barral_bomb,IC,0
2014-11-01,shelling,IC,0
2014-11-01,chemical,IC,0
2014-11-01,massacre,RS,0
2014-11-01,air_strike,RS,0
2014-11-01,battle,RS,0
2014-11-01,barral_bomb,RS,0
2014-11-01,shelling,RS,0
2014-11-01,chemical,RS,0
2014-11-01,massacre,YPG,0
2014-11-01,air_strike,YPG,0
2014-11-01,battle,YPG,0
2014-11-01,barral_bomb,YPG,0
2014-11-01,shelling,YPG,0
2014-11-01,chemical,YPG,0
2014-11-01,massacre,HZB,0
2014-11-01,air_strike,HZB,0
2014-11-01,battle,HZB,0
2014-11-01,barral_bomb,HZB,0
2014-11-01,shelling,HZB,0
2014-11-01,chemical,HZB,0
2014-11-01,massacre,ASS,2
2014-11-01,air_strike,ASS,2
2014-11-01,battle,ASS,1
2014-11-01,barral_bomb,ASS,0
2014-11-01,shelling,ASS,1
2014-11-01,chemical,ASS,0
2014-12-01,massacre,IS,1
2014-12-01,air_strike,IS,0
2014-12-01,battle,IS,0
2014-12-01,barral_bomb,IS,0
2014-12-01,shelling,IS,0
2014-12-01,chemical,IS,0
2014-12-01,massacre,IC,0
2014-12-01,air_strike,IC,0
2014-12-01,battle,IC,0
2014-12-01,barral_bomb,IC,0
2014-12-01,shelling,IC,0
2014-12-01,chemical,IC,0
2014-12-01,massacre,RS,0
2014-12-01,air_strike,RS,0
2014-12-01,battle,RS,0
2014-12-01,barral_bomb,RS,0
2014-12-01,shelling,RS,0
2014-12-01,chemical,RS,0
2014-12-01,massacre,YPG,0
2014-12-01,air_strike,YPG,0
2014-12-01,battle,YPG,0
2014-12-01,barral_bomb,YPG,0
2014-12-01,shelling,YPG,0
2014-12-01,chemical,YPG,0
2014-12-01,massacre,HZB,1
2014-12-01,air_strike,HZB,0
2014-12-01,battle,HZB,0
2014-12-01,barral_bomb,HZB,0
2014-12-01,shelling,HZB,0
2014-12-01,chemical,HZB,0
2014-12-01,massacre,ASS,31
2014-12-01,air_strike,ASS,14
2014-12-01,battle,ASS,0
2014-12-01,barral_bomb,ASS,19
2014-12-01,shelling,ASS,28
2014-12-01,chemical,ASS,0
2015-01-01,massacre,IS,4
2015-01-01,air_strike,IS,0
2015-01-01,battle,IS,0
2015-01-01,barral_bomb,IS,0
2015-01-01,shelling,IS,0
2015-01-01,chemical,IS,0
2015-01-01,massacre,IC,0
2015-01-01,air_strike,IC,0
2015-01-01,battle,IC,0
